batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
32,0.00012065858546832487,adam,2,24,64,4,128,1,0.2291847351296321,8,2,0.6792569185440523,0.28378378378378377,0.08043758043758044,0.6744773955021096,0.17082376754864137,0.7741312741312741,0.6730090463512272,0.3,0.06470588235294118,0.6698912786859638,-0.013079483012150783,0.7558823529411764,models/zone_4_transformer/trial_058.h5
32,0.00016022625307501374,rmsprop,1,9,64,4,128,2,0.2299752253921563,4,4,0.62993276357418,0.26560509554140127,0.038853503184713374,0.6287334028938492,0.28096219668544675,0.7815286624203822,0.6413014935533854,0.29295774647887324,0.011267605633802818,0.6412025005387018,0.05499033657878416,0.752112676056338,models/zone_4_transformer/trial_059.h5
32,0.00018804458429625066,rmsprop,3,26,64,4,128,1,0.24790097423954552,4,4,0.6879266450630837,0.27724049000644746,0.12121212121212122,0.67716371038251,0.15007861388710964,0.7885235332043843,0.6129760557888164,0.2455621301775148,0.15088757396449703,0.5941149594089705,0.1636923316708231,0.8047337278106509,models/zone_4_transformer/trial_060.h5
32,0.0001730031074790475,adam,3,24,64,2,128,1,0.24384549543089085,8,2,0.6718514845238657,0.2775273663876368,0.09465550547327753,0.6651501729237694,0.18925075999386343,0.7804249839021249,0.6945163361480208,0.29411764705882354,0.1,0.6872793763648598,-0.0788638650259268,0.7676470588235295,models/zone_4_transformer/trial_061.h5
16,0.00024304727825988522,rmsprop,1,21,128,4,128,1,0.2790720917049259,8,2,0.6493800736877409,0.27278562259306804,0.045571245186136075,0.6477790840362792,0.24049567828547136,0.7772785622593068,0.6342967456293899,0.3032069970845481,-0.01749271137026239,0.6340554917079038,0.09353096633344815,0.7317784256559767,models/zone_4_transformer/trial_062.h5
32,0.0002933622267137211,rmsprop,2,10,64,2,128,1,0.2510676240525045,4,4,0.6468132241526726,0.26913265306122447,0.06505102040816327,0.6435337688751324,0.24273514341245084,0.78125,0.6722926454528143,0.3050847457627119,0.02824858757062147,0.6716989045920861,-0.039189784236019376,0.748587570621469,models/zone_4_transformer/trial_063.h5
16,0.00015908644410368117,adam,1,30,64,4,128,2,0.2455332635225877,4,4,0.6239258038026175,0.25629438347320854,0.05358295674628793,0.6216206844990503,0.30163665998743916,0.7914783731439639,0.6566107861974994,0.31736526946107785,-0.017964071856287425,0.6563650026267703,0.049786628733997085,0.7245508982035929,models/zone_4_transformer/trial_064.h5
16,0.0002859844892977185,adam,3,12,64,4,128,2,0.22318555474114105,8,2,0.6562552297068358,0.2594249201277955,0.10990415335463259,0.6469868650853533,0.22174001581886238,0.7968051118210863,0.648424664440323,0.2727272727272727,0.10227272727272728,0.6403083903173094,0.03782505910165479,0.78125,models/zone_4_transformer/trial_065.h5
16,0.00021546958104037053,adam,2,17,64,4,64,2,0.26707014282244185,8,4,0.6791485795327544,0.26649583600256244,0.16399743754003843,0.6590505546326922,0.16789935899998687,0.7982062780269058,0.7101568605389975,0.31412103746397696,0.12968299711815562,0.6982156449328943,-0.14385548523206748,0.7550432276657061,models/zone_4_transformer/trial_066.h5
16,0.00023442201634339655,rmsprop,1,14,128,2,64,2,0.2693436541716445,8,4,0.6176322923571114,0.2485623003194888,0.08370607028753993,0.6119337728539892,0.31065102291374014,0.7993610223642172,0.6347102826149447,0.26,0.07714285714285714,0.6300048590677532,0.07972027972028006,0.7914285714285715,models/zone_4_transformer/trial_067.h5
32,0.0002683970428273096,adam,2,7,128,2,64,2,0.296382908941494,8,4,0.6835337096825861,0.2635264162953533,0.17823042647994908,0.6598880566802322,0.15292926740400326,0.8045830681094844,0.6900655593423543,0.27450980392156865,0.19607843137254902,0.6616220408518423,-0.09608091024020204,0.7927170868347339,models/zone_4_transformer/trial_068.h5
16,0.000256148039485993,rmsprop,3,23,64,2,128,2,0.254204337911763,4,4,0.6166918844195052,0.2516087516087516,0.064993564993565,0.6132574637281698,0.31653674563632783,0.796010296010296,0.6498364332886588,0.2932551319648094,0.05278592375366569,0.6476889965738168,0.053179591994138464,0.7565982404692082,models/zone_4_transformer/trial_069.h5
16,0.0002551263299761547,adam,1,30,128,4,64,1,0.2784849309970585,4,2,0.631127164476762,0.2575855390574564,0.05616526791478373,0.628623067044583,0.2854225857582918,0.7940606843124597,0.6357606599707685,0.3143712574850299,-0.02694610778443114,0.6351893607749873,0.10917496443812225,0.718562874251497,models/zone_4_transformer/trial_070.h5
32,0.000290479469087745,adam,1,20,64,4,64,1,0.22496772419381397,8,2,0.641218372039851,0.25465041693393203,0.09813983322642719,0.6336636124756777,0.25906118393736277,0.7985888389993585,0.671253599877749,0.29941860465116277,0.09593023255813954,0.6643634440802553,-0.017634933964424615,0.7558139534883721,models/zone_4_transformer/trial_071.h5
32,0.00011510325466636979,adam,2,23,128,4,128,2,0.23272892801609302,4,2,0.670460800410777,0.2617363344051447,0.12411575562700965,0.6588724945637026,0.19171582056521785,0.7993569131832797,0.6221710168382552,0.25806451612903225,0.08211143695014662,0.6167288594800233,0.13208129266129365,0.7917888563049853,models/zone_4_transformer/trial_072.h5
32,0.00020946210708906298,adam,3,22,128,2,64,1,0.26261795221558937,8,2,0.6714192866762917,0.2977491961414791,0.036655948553054665,0.6704179293221326,0.18940313335653458,0.754983922829582,0.7008766440504623,0.3742690058479532,-0.07602339181286549,0.6967413537839606,-0.10407378939277478,0.6695906432748538,models/zone_4_transformer/trial_073.h5
32,0.00013179549258116388,rmsprop,1,27,128,4,64,2,0.26645088114127535,4,2,0.6720678966681557,0.2712628865979381,0.09729381443298969,0.6649880986942832,0.18877114283924745,0.7880154639175257,0.6399183924231466,0.29080118694362017,0.05934718100890208,0.6371604672825527,0.0907917888563049,0.7537091988130564,models/zone_4_transformer/trial_074.h5
32,0.00010185738952169204,rmsprop,1,20,64,4,64,1,0.23830699256757726,4,2,0.6565405867226425,0.2655548428479795,0.08723540731237973,0.6507192372484117,0.22322794946319469,0.7896087235407312,0.6402216186058016,0.2877906976744186,0.055232558139534885,0.6378346850490301,0.07428047942591043,0.7587209302325582,models/zone_4_transformer/trial_075.h5
16,0.00011368232150451581,adam,3,27,64,4,128,1,0.26280800383409025,4,4,0.6942157329468757,0.2870967741935484,0.11548387096774193,0.6845428835487763,0.1349444776083718,0.7780645161290323,0.6715940557119723,0.28486646884273,0.11869436201780416,0.6610221056007448,-0.001446725317693076,0.7744807121661721,models/zone_4_transformer/trial_076.h5
32,0.00017030712807662593,rmsprop,2,11,64,4,64,1,0.255339663178473,8,2,0.6635750479700463,0.27185705169112956,0.08679004467134652,0.6578748607709486,0.20341288177949624,0.7830248883216337,0.6690232193195305,0.3059490084985836,0.028328611898016998,0.6684231876114114,-0.026691701641999854,0.7450424929178471,models/zone_4_transformer/trial_077.h5
32,0.00022923395492817328,adam,2,19,64,2,128,1,0.25282865009361843,4,4,0.6856917586940854,0.3098139833226427,0.027581783194355357,0.6851367988780105,0.1527173913043477,0.742142398973701,0.7060812450686402,0.3652173913043478,-0.028985507246376812,0.7054860487687559,-0.12535558505594535,0.6869565217391305,models/zone_4_transformer/trial_078.h5
32,0.0002908905967881773,adam,1,25,64,2,128,1,0.20398268619371898,4,4,0.6407444190575604,0.27413127413127414,0.03732303732303732,0.6396564714269635,0.26218349190520673,0.7754182754182755,0.642634694855832,0.3008849557522124,0.011799410029498525,0.6425263612922073,0.07855395487904326,0.7404129793510325,models/zone_4_transformer/trial_079.h5
16,0.00015549354714691202,rmsprop,1,23,64,2,128,2,0.25864371630124317,4,4,0.6297059337357439,0.2577120822622108,0.07647814910025708,0.6250445229679275,0.28660290530092203,0.7911311053984575,0.6361541339262341,0.2873900293255132,0.04105571847507331,0.6348279373908591,0.09263044232771611,0.7565982404692082,models/zone_4_transformer/trial_080.h5
