fire_lag,climate_lag,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,model_file,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
9,3,200,3,0.10242790330743066,0.990332426286824,0.8148400803533319,0,0.1,1,models/zone_2/trial_085.json,0.44359238001231277,0.16580645740032196,0.044516129032258066,0.44135304213789034,0.9166331887245178,0.8464516129032258,1.0881479393887168,0.5796703100204468,0.07417582417582418,1.085616820601897,0.47718411684036255,0.6236263736263736
30,3,300,3,0.10800566943190136,0.9970552200282287,0.9786452345292819,5,0.0,5,models/zone_2/trial_086.json,0.7107469911300298,0.3051612973213196,0.05870967741935484,0.7083180529253056,0.7859796285629272,0.7619354838709678,1.0843542619200786,0.5824176073074341,0.07142857142857142,1.0819991381733394,0.4808231592178345,0.6181318681318682
27,4,300,5,0.05556009542592738,0.8202515621946672,0.8411100953435875,0,0.1,10,models/zone_2/trial_087.json,0.2577821106773212,0.058709677308797836,0.041935483870967745,0.2543482417783414,0.9718466401100159,0.9451612903225807,1.0311094824106226,0.5521978139877319,0.09615384615384616,1.0266164089165124,0.53055739402771,0.6236263736263736
24,7,200,7,0.09164169129912692,0.8475096569894491,0.809927088607702,5,1.0,5,models/zone_2/trial_088.json,0.5488992013758324,0.21612903475761414,0.08193548387096775,0.5427493888190713,0.8723530769348145,0.8154838709677419,1.046973665057432,0.5741758346557617,0.10164835164835165,1.0420275710176863,0.5160010457038879,0.6181318681318682
11,3,200,3,0.13400572765925692,0.858909889793243,0.9324040452019735,5,0.1,1,models/zone_2/trial_089.json,0.6858006847076135,0.2987096905708313,0.054838709677419356,0.6836046346873879,0.8007396459579468,0.7670967741935484,1.060012429812267,0.5686812996864319,0.09065934065934066,1.056128428543417,0.5038707256317139,0.6181318681318682
10,3,100,3,0.19507529113162547,0.995411539199853,0.8947141302284137,0,0.1,5,models/zone_2/trial_090.json,0.47246777898937325,0.18193548917770386,0.05806451612903226,0.4688862531769451,0.9054265022277832,0.8341935483870968,1.065183280611917,0.5686812996864319,0.07417582417582418,1.0625974457541396,0.4990186095237732,0.6208791208791209
22,6,300,5,0.036429694489696976,0.9088252058439361,0.8369762441084094,1,0.1,1,models/zone_2/trial_091.json,0.3767432582292521,0.12645161151885986,0.06193548387096774,0.37161738348553724,0.9398665428161621,0.88,1.0638929100281562,0.6043956279754639,0.07142857142857142,1.0614923885981495,0.5002316236495972,0.5906593406593407
21,3,200,5,0.14486680728484866,0.8452484560565334,0.8537123986545899,0,0.0,10,models/zone_2/trial_092.json,0.11071614576529118,0.010967741720378399,0.008387096774193548,0.11039801231829016,0.9948066473007202,0.9896774193548387,1.0690449915447144,0.5604395866394043,0.0989010989010989,1.064460293056203,0.49537956714630127,0.6263736263736264
28,3,100,7,0.10969950209835352,0.9082898012012044,0.9941411074347152,5,0.0,10,models/zone_2/trial_093.json,0.6085413585828789,0.24258065223693848,0.08774193548387096,0.6021826412332936,0.8431063890457153,0.8006451612903226,1.0561176916919979,0.5549450516700745,0.14835164835164835,1.0456464047736043,0.5075098276138306,0.6263736263736264
8,6,300,5,0.29003203418328743,0.9374135864777774,0.9872722871226436,5,0.0,5,models/zone_2/trial_094.json,0.5656854186272107,0.22580644488334656,0.07741935483870968,0.5603626000157023,0.8644264340400696,0.8083870967741935,1.1411388232759991,0.6153846383094788,0.06593406593406594,1.1392324175282251,0.42502379417419434,0.6126373626373627
16,3,200,7,0.02007126313156951,0.9142439870543109,0.9033634793765103,5,1.0,10,models/zone_2/trial_095.json,0.64807405972387,0.2574193477630615,0.11290322580645161,0.6381636636494571,0.822059690952301,0.7961290322580645,1.0495943648326607,0.541208803653717,0.14560439560439561,1.0394458675799478,0.5135749578475952,0.6483516483516484
11,3,200,3,0.28522783007820485,0.8334329574885442,0.8423780319220733,0,0.0,1,models/zone_2/trial_096.json,0.17038855101465739,0.0277419351041317,0.017419354838709676,0.16949579387559813,0.9876999855041504,0.9729032258064516,1.1168046842277357,0.593406617641449,0.07692307692307693,1.1141524076576927,0.4492844343185425,0.6126373626373627
20,3,300,5,0.06855659119194799,0.9645128065753373,0.8295756501467647,5,0.1,5,models/zone_2/trial_097.json,0.5886014019068991,0.2316129058599472,0.08838709677419355,0.5819272583640116,0.853219747543335,0.8103225806451613,1.091928436596274,0.5714285969734192,0.13736263736263737,1.083253985990577,0.47354501485824585,0.6318681318681318
30,3,100,5,0.1713456191512417,0.9104108383150799,0.9713248361292494,5,0.1,1,models/zone_2/trial_098.json,0.5707945680565663,0.23290322721004486,0.08193548387096775,0.5648831986311272,0.8619664311408997,0.8045161290322581,1.0843542619200786,0.5659340620040894,0.0989010989010989,1.0798345931022635,0.4808231592178345,0.6346153846153846
29,7,300,7,0.23668884166838383,0.8225037685251868,0.8299284639182684,5,1.0,10,models/zone_2/trial_099.json,0.5913352802784653,0.24129031598567963,0.05032258064516129,0.5891901706851956,0.85185307264328,0.7967741935483871,1.0417124293129711,0.5741758346557617,0.07417582417582418,1.0390682279199344,0.5208531618118286,0.6098901098901099
10,3,300,3,0.23786623278980645,0.9734950535530351,0.9760271569250065,1,0.1,5,models/zone_2/trial_100.json,0.55764481831786,0.23096774518489838,0.04129032258064516,0.5561140631171542,0.8682531118392944,0.8,1.0587158132751247,0.5714285969734192,0.038461538461538464,1.0580169332001697,0.5050837993621826,0.6208791208791209
27,6,300,7,0.14718351863969148,0.8344399456313464,0.8805947916863154,5,1.0,10,models/zone_2/trial_101.json,0.5775364896054538,0.2316129058599472,0.0664516129032258,0.5737007671594435,0.8586863875389099,0.8032258064516129,1.0574175504462848,0.5741758346557617,0.10714285714285714,1.0519754162028376,0.5062968134880066,0.6208791208791209
29,6,100,5,0.26797652203513467,0.8662988151468541,0.8475158587832614,5,0.1,5,models/zone_2/trial_102.json,0.5707945680565663,0.23419354856014252,0.0664516129032258,0.5669132515257189,0.8619664311408997,0.8012903225806451,1.1192619431067008,0.6318681240081787,0.07692307692307693,1.1166154633462404,0.44685834646224976,0.5796703296703297
18,3,200,5,0.10017529637590443,0.9685693137222815,0.9716469566467149,5,0.0,1,models/zone_2/trial_103.json,0.5559067020387617,0.22645160555839539,0.08193548387096775,0.5498352794677207,0.8690730929374695,0.8070967741935484,1.1056796570287821,0.5961538553237915,0.09615384615384616,1.1014907672773726,0.4602016806602478,0.6098901098901099
11,5,300,5,0.23446896105623813,0.8641736630639731,0.945759882653911,5,1.0,1,models/zone_2/trial_104.json,0.5570660487964691,0.23032258450984955,0.0703225806451613,0.5526095504934438,0.8685264587402344,0.8025806451612904,1.0818177711516637,0.593406617641449,0.07142857142857142,1.079457099431628,0.4832492470741272,0.6181318681318682
13,6,100,5,0.2248739916868023,0.9518986590452514,0.9734377941100452,0,1.0,1,models/zone_2/trial_105.json,0.05080005178474125,0.0025806452613323927,0.0025806451612903226,0.05073446000345161,0.998906672000885,0.9974193548387097,1.1094004131146507,0.6318681240081787,0.005494505494505495,1.1093867861023952,0.4565625786781311,0.5769230769230769
9,5,300,7,0.12698169089360867,0.9561032859255304,0.904857243417699,5,0.0,1,models/zone_2/trial_106.json,0.5230185412025128,0.21419355273246765,0.08774193548387096,0.5156061867882487,0.884106457233429,0.8109677419354838,1.1044366014761997,0.6153846383094788,0.07692307692307693,1.1017545370983983,0.4614146947860718,0.5961538461538461
13,4,100,3,0.019590602907315725,0.8101118563384281,0.8720750163564592,0,0.1,5,models/zone_2/trial_107.json,0.8754722138444744,0.3587096631526947,0.1432258064516129,0.8636770121228832,0.6752793788909912,0.7535483870967742,1.0780018169408996,0.5796703100204468,0.17307692307692307,1.0640170538041844,0.4868883490562439,0.6153846153846154
21,7,200,7,0.2776913348281616,0.9362348720886755,0.8483876189179224,1,1.0,5,models/zone_2/trial_108.json,0.367203915005894,0.11032257974147797,0.04709677419354839,0.36417111848412864,0.9428732395172119,0.8993548387096775,1.0587158132751247,0.5714285969734192,0.02197802197802198,1.05848764160431,0.5050837993621826,0.6208791208791209
12,6,300,7,0.1114303714769498,0.8327027229035702,0.9788983840624391,5,1.0,1,models/zone_2/trial_109.json,0.5260933356514306,0.21225807070732117,0.06903225806451613,0.5215445722993397,0.882739782333374,0.8141935483870968,1.083086731548887,0.5906593203544617,0.09065934065934066,1.0792857856138645,0.4820362329483032,0.6153846153846154
16,3,200,3,0.057243147623599944,0.9144516122040601,0.992983521840451,0,1.0,1,models/zone_2/trial_110.json,0.5117963193384683,0.20516128838062286,0.05032258064516129,0.5093163277847854,0.8890264630317688,0.8174193548387096,1.0805472653672148,0.5796703100204468,0.07417582417582418,1.0779983138624358,0.48446226119995117,0.6126373626373627
28,4,200,7,0.12875708698370722,0.8040104714999049,0.9560607328521287,5,0.0,5,models/zone_2/trial_111.json,0.5707945680565663,0.23290322721004486,0.06774193548387097,0.5667605153764703,0.8619664311408997,0.8019354838709677,1.043030240535776,0.5659340620040894,0.10989010989010989,1.037225265629616,0.5196401476860046,0.6181318681318682
11,4,300,3,0.07489330919975953,0.9216687765793288,0.9886009936116036,5,1.0,10,models/zone_2/trial_112.json,0.7130126848630638,0.2993548512458801,0.05290322580645161,0.7110473581087726,0.7846129536628723,0.7703225806451612,1.0377490698346827,0.5659340620040894,0.07142857142857142,1.035287900106415,0.5244922637939453,0.6181318681318682
15,6,200,5,0.1431094254782768,0.8436418108145863,0.8604290182548704,5,1.0,5,models/zone_2/trial_113.json,0.5913352802784653,0.2335483878850937,0.07096774193548387,0.5870613247007652,0.85185307264328,0.8096774193548387,1.0843542619200786,0.5769230723381042,0.06043956043956044,1.082668571335683,0.4808231592178345,0.6318681318681318
25,3,100,7,0.29983452016177087,0.9932970908929168,0.9678756838652935,5,1.0,10,models/zone_2/trial_114.json,0.6138193479000025,0.24645161628723145,0.08129032258064516,0.6084127521700394,0.8403730392456055,0.7987096774193548,1.0843542619200786,0.5769230723381042,0.11538461538461539,1.0781978326618544,0.4808231592178345,0.6181318681318682
26,5,200,7,0.0413503138698946,0.812767410779422,0.9976721931643534,5,0.1,5,models/zone_2/trial_115.json,0.5447698401557877,0.20903225243091583,0.08258064516129032,0.538474354629013,0.8742664456367493,0.8238709677419355,1.0271052094477562,0.5439560413360596,0.1043956043956044,1.0217859916479242,0.5341964960098267,0.6401098901098901
15,5,100,3,0.16001513981809892,0.8480604155356989,0.8113549348792879,5,0.1,10,models/zone_2/trial_116.json,0.6900210324481936,0.2916128933429718,0.0567741935483871,0.6876814111236356,0.7982796430587769,0.7729032258064517,1.0324408273620767,0.5714285969734192,0.07142857142857142,1.0299670019557614,0.529344379901886,0.6043956043956044
17,4,300,3,0.20006616543410807,0.9994938199156591,0.8518852545423978,1,0.1,5,models/zone_2/trial_117.json,0.5730507058065628,0.23290322721004486,0.054838709677419356,0.5704207330515865,0.8608731031417847,0.8051612903225807,1.0664720340322402,0.5824176073074341,0.08241758241758242,1.063282643266163,0.4978055953979492,0.6098901098901099
30,3,300,7,0.29847858172574865,0.9632029402105736,0.8686334099271147,5,0.0,10,models/zone_2/trial_118.json,0.6021467072112161,0.23870967328548431,0.07096774193548387,0.5979500186185037,0.8463863730430603,0.8070967741935484,1.083086731548887,0.5686812996864319,0.1346153846153846,1.074688615972913,0.4820362329483032,0.6291208791208791
24,6,300,5,0.15712130812597644,0.9690838488489191,0.96812773891928,5,0.0,5,models/zone_2/trial_119.json,0.5758584155855013,0.23096774518489838,0.08,0.5702744104602683,0.859506368637085,0.8045161290322581,1.0754503437924021,0.5851648449897766,0.10164835164835165,1.0706358013818609,0.48931437730789185,0.6153846153846154
10,6,100,7,0.08500903666246028,0.961668773828494,0.9525836436638605,0,1.0,5,models/zone_2/trial_120.json,0.209453973181493,0.03612903133034706,0.03096774193548387,0.20715203764711743,0.9814133048057556,0.9670967741935483,1.0818177711516637,0.6043956279754639,0.07142857142857142,1.079457099431628,0.4832492470741272,0.5989010989010989
27,3,100,5,0.0747650983618265,0.9742864464328964,0.8840945136369622,1,0.1,5,models/zone_2/trial_121.json,0.451520727132792,0.16129031777381897,0.06709677419354838,0.44650754823939476,0.913626492023468,0.8541935483870968,1.0482848623398027,0.5604395866394043,0.06043956043956044,1.0465410447923063,0.514788031578064,0.6208791208791209
25,5,200,3,0.14645560462449725,0.973278673938508,0.9167149239485162,5,0.0,5,models/zone_2/trial_122.json,0.6890854111579879,0.28387096524238586,0.05935483870967742,0.6865243715988294,0.798826277256012,0.78,1.0728927473840157,0.5686812996864319,0.10164835164835165,1.0680667178159209,0.49174046516418457,0.6236263736263736
13,7,100,7,0.12068407374362025,0.8596711507634927,0.810812394128515,0,0.0,1,models/zone_2/trial_123.json,0.0,0.0,0.0,0.0,1.0,1.0,1.0969487961509201,0.6098901033401489,0.005494505494505495,1.0969350544613268,0.4686928987503052,0.5989010989010989
17,6,300,5,0.05153500416689516,0.9724787886674232,0.8360713538213688,0,0.1,5,models/zone_2/trial_124.json,0.2140244206438844,0.04322580620646477,0.036774193548387096,0.2108414340251199,0.9805933237075806,0.9580645161290322,1.0818177711516637,0.6208791136741638,0.03296703296703297,1.0813153310052628,0.4832492470741272,0.5796703296703297
27,4,200,7,0.02682394058530712,0.8904106457136987,0.8418764736670156,0,1.0,1,models/zone_2/trial_125.json,0.212511863096867,0.04129032418131828,0.03225806451612903,0.21004929801418978,0.9808666110038757,0.9606451612903226,1.074172306790772,0.5879120826721191,0.08241758241758242,1.071005833763101,0.4905274510383606,0.5989010989010989
22,3,100,7,0.13577631014370461,0.8858819446018241,0.8858050897200821,1,0.1,1,models/zone_2/trial_126.json,0.3379253634197225,0.10387096554040909,0.056129032258064517,0.33323127122896185,0.9516199231147766,0.9006451612903226,1.0994504336035016,0.6098901033401489,0.06043956043956044,1.0977878976947604,0.46626681089401245,0.6016483516483516
8,7,100,7,0.11819940757393758,0.8028154237449264,0.8644426267696138,5,0.0,1,models/zone_2/trial_127.json,0.5028948429221757,0.2038709670305252,0.07354838709677419,0.4974875481476041,0.8928531408309937,0.8174193548387096,1.0767268084527726,0.593406617641449,0.054945054945054944,1.0753239978154232,0.48810136318206787,0.6071428571428571
28,3,300,7,0.08215870563400575,0.9387049494340794,0.8688699548126642,0,0.0,5,models/zone_2/trial_128.json,0.025400025892370625,0.0006451613153330982,0.0006451612903225806,0.025391830521489585,0.9997266530990601,0.9993548387096775,1.060012429812267,0.5467032790184021,0.10714285714285714,1.054583700703571,0.5038707256317139,0.6428571428571429
23,7,200,3,0.028933236516376644,0.8091436703476343,0.9896926750106033,1,1.0,10,models/zone_2/trial_129.json,0.6662364157460227,0.27225807309150696,0.07225806451612904,0.6623063791436093,0.8119463324546814,0.7864516129032258,1.0284416800929534,0.5631868243217468,0.08516483516483517,1.0249093904066127,0.5329834818840027,0.6153846153846154
26,7,200,5,0.2675124727127421,0.9990944819655857,0.8685465678515121,1,0.1,1,models/zone_2/trial_130.json,0.39757328179667056,0.14000000059604645,0.06129032258064516,0.3928205856201947,0.9330332279205322,0.867741935483871,1.1069212628028169,0.6318681240081787,0.03296703296703297,1.1064302508572676,0.45898866653442383,0.5824175824175825
12,6,100,3,0.07505319536387141,0.9969759048986521,0.842238045832629,0,1.0,10,models/zone_2/trial_131.json,0.6791835758428997,0.2780645191669464,0.05741935483870968,0.6767520522839597,0.8045663237571716,0.7845161290322581,1.0535132193476022,0.5824176073074341,0.06593406593406594,1.051447958217387,0.5099359154701233,0.6071428571428571
12,3,200,7,0.19865671023515516,0.8074726855385191,0.9753088275198952,1,1.0,10,models/zone_2/trial_132.json,0.407193390663849,0.13483871519565582,0.052258064516129035,0.40382613375799653,0.9297531843185425,0.8780645161290322,1.0638929100281562,0.5549450516700745,0.07692307692307693,1.0611083696328185,0.5002316236495972,0.6401098901098901
8,7,100,7,0.04135290056120312,0.967224001913878,0.8096470112945882,0,0.1,5,models/zone_2/trial_133.json,0.3311758129248408,0.07483871281147003,0.06580645161290323,0.3245719185033686,0.9535332322120667,0.9361290322580645,1.0780018169408996,0.5961538553237915,0.08516483516483517,1.07463243155009,0.4868883490562439,0.6043956043956044
19,3,300,5,0.1475749381150438,0.8306254196248873,0.9390384058441819,5,0.0,5,models/zone_2/trial_134.json,0.6074802579144432,0.2503225803375244,0.06322580645161291,0.6041810618209241,0.8436530232429504,0.7935483870967742,1.0522085373409407,0.5467032790184021,0.11813186813186813,1.0455561768142982,0.5111489295959473,0.6510989010989011
20,3,300,7,0.08829337336578483,0.9211268673848009,0.8274327045959619,0,1.0,10,models/zone_2/trial_135.json,0.07184212220323663,0.005161290522664785,0.005161290322580645,0.07165648194536682,0.99781334400177,0.9948387096774194,1.043030240535776,0.5329670310020447,0.09340659340659341,1.0388393986657722,0.5196401476860046,0.6510989010989011
26,3,200,3,0.23758041918886058,0.8995478126386504,0.921800361871346,1,1.0,1,models/zone_2/trial_136.json,0.4938329409699561,0.19483870267868042,0.04903225806451613,0.4913927201445196,0.8966798186302185,0.824516129032258,1.0297764741143605,0.5604395866394043,0.07692307692307693,1.0268994111772811,0.5317704677581787,0.6263736263736264
18,6,200,3,0.02142765521228491,0.8992709426736185,0.8415387968543231,1,0.1,1,models/zone_2/trial_137.json,0.6628384697200106,0.2819354832172394,0.06774193548387097,0.6593677796848861,0.8138596415519714,0.7774193548387097,1.0482848623398027,0.5659340620040894,0.08241758241758242,1.0450399231653975,0.514788031578064,0.6236263736263736
7,3,300,3,0.2729952128382397,0.9670464330526483,0.933804386100328,0,0.0,10,models/zone_2/trial_138.json,0.17227135278949698,0.028387097641825676,0.02193548387096774,0.17086911336512878,0.9874266386032104,0.9722580645161291,1.0906697086472126,0.5906593203544617,0.07967032967032966,1.0877559828061902,0.4747580289840698,0.6098901098901099
9,3,200,7,0.0770364830826063,0.9977331861515208,0.8592044357420877,1,0.0,1,models/zone_2/trial_139.json,0.3242858104982497,0.09612902998924255,0.06516129032258064,0.3176716804596799,0.9554466009140015,0.9083870967741936,1.0350983225610861,0.5549450516700745,0.06593406593406594,1.0329962586466486,0.5269182920455933,0.6263736263736264
12,3,200,5,0.2424628697802297,0.8625414213925529,0.9477080391584353,0,0.0,1,models/zone_2/trial_140.json,0.0,0.0,0.0,0.0,1.0,1.0,1.1637850437153177,0.6401098966598511,0.03021978021978022,1.1633926118379267,0.40197622776031494,0.5961538461538461
11,4,200,5,0.2694130090395898,0.9910178312984214,0.853661879716032,5,0.0,5,models/zone_2/trial_141.json,0.5962246722314085,0.24709677696228027,0.07548387096774194,0.5914271351497724,0.8493930697441101,0.7916129032258065,1.060012429812267,0.5961538553237915,0.11263736263736264,1.0540110047644062,0.5038707256317139,0.5961538461538461
17,4,100,5,0.1260725655337414,0.8913077373382943,0.9671416690732769,5,0.1,5,models/zone_2/trial_142.json,0.5891491924816802,0.22580644488334656,0.09032258064516129,0.5821843398951458,0.852946400642395,0.8187096774193549,1.0716117157401386,0.5659340620040894,0.1043956043956044,1.0665145128569629,0.49295347929000854,0.6318681318681318
27,4,100,3,0.2118892633219005,0.8117292791330355,0.98849339759998,0,0.0,5,models/zone_2/trial_143.json,0.4079848257905811,0.14193548262119293,0.04774193548387097,0.40518183633953747,0.9294798374176025,0.8683870967741936,1.108161531245319,0.6016483306884766,0.046703296703296704,1.1071769416398727,0.4577755928039551,0.6126373626373627
25,6,300,7,0.13706721345011563,0.9222646316584211,0.9558328589180096,5,0.0,10,models/zone_2/trial_144.json,0.5869549627540604,0.2245161235332489,0.08129032258064516,0.5812985571003877,0.85403972864151,0.8174193548387096,1.0350983225610861,0.5439560413360596,0.13186813186813187,1.0266641939924566,0.5269182920455933,0.6401098901098901
30,4,200,5,0.04275186901839255,0.8822568527470349,0.8091944650759341,1,1.0,5,models/zone_2/trial_145.json,0.42955340980825557,0.15225806832313538,0.06193548387096774,0.4250648478408055,0.9218265414237976,0.8612903225806452,1.0456608236119416,0.5549450516700745,0.09340659340659341,1.0414805815351378,0.5172140598297119,0.6291208791208791
7,7,300,7,0.2198943275500353,0.8447969838647478,0.9911522860375708,1,1.0,10,models/zone_2/trial_146.json,0.3767432582292521,0.11483871191740036,0.04903225806451613,0.3735389156969625,0.9398665428161621,0.8961290322580645,1.1314679815707125,0.6043956279754639,0.06043956043956044,1.129852574344836,0.4347280263900757,0.6263736263736264
29,7,100,5,0.20189684622532927,0.8497153989701416,0.8691498974915007,5,1.0,5,models/zone_2/trial_147.json,0.5724874854073481,0.23483870923519135,0.06193548387096774,0.5691273419205407,0.8611463904380798,0.8,1.0690449915447144,0.5824176073074341,0.06043956043956044,1.0673350937690635,0.49537956714630127,0.6181318681318682
11,7,300,3,0.013377011541915116,0.986874284084033,0.9011135143769466,1,0.1,1,models/zone_2/trial_148.json,0.6886171238037321,0.29741936922073364,0.06,0.6859982131078016,0.7990996241569519,0.7664516129032258,1.0626009724827055,0.5741758346557617,0.07967032967032966,1.0596100781377555,0.5014446973800659,0.6153846153846154
9,6,200,3,0.10595950433121668,0.8556314260517817,0.901385866437415,5,1.0,5,models/zone_2/trial_149.json,0.6667204229218991,0.2806451618671417,0.06,0.6640151572308105,0.8116729855537415,0.7787096774193548,1.0482848623398027,0.5714285969734192,0.06593406593406594,1.0462092514647827,0.514788031578064,0.6236263736263736
19,4,100,5,0.13881477417324312,0.9146069861175099,0.8176039723405082,1,0.1,5,models/zone_2/trial_150.json,0.4288017854473677,0.15161290764808655,0.06129032258064516,0.42439894450846116,0.9220998287200928,0.8606451612903225,1.0868848332316186,0.593406617641449,0.08791208791208792,1.0833236571392775,0.4783971309661865,0.6016483516483516
10,6,300,7,0.01515304736619115,0.8806879317944326,0.8071663864808247,5,0.0,1,models/zone_2/trial_151.json,0.5155642213546424,0.20645160973072052,0.09032258064516129,0.5075906648457018,0.8873864412307739,0.8174193548387096,1.0587158132751247,0.5879120826721191,0.07142857142857142,1.056303498083195,0.5050837993621826,0.6043956043956044
26,7,300,5,0.2681321606592681,0.9124665144187976,0.9309191967121875,1,0.1,5,models/zone_2/trial_152.json,0.36632438428339303,0.11870967596769333,0.05161290322580645,0.3626701760659405,0.9431465864181519,0.8877419354838709,1.0535132193476022,0.5824176073074341,0.06593406593406594,1.051447958217387,0.5099359154701233,0.6126373626373627
8,4,200,5,0.17244374508075977,0.9239515939354168,0.8946267362187178,5,0.1,10,models/zone_2/trial_153.json,0.6370293965241353,0.2548387050628662,0.07419354838709677,0.6326940563895277,0.8280730247497559,0.7967741935483871,1.0690449915447144,0.5714285969734192,0.12087912087912088,1.0621889572917964,0.49537956714630127,0.6318681318681318
21,3,100,7,0.0743066612678551,0.8682714229153677,0.9659767771268802,1,1.0,10,models/zone_2/trial_154.json,0.4450444033521664,0.14516128599643707,0.06258064516129032,0.4406224903250275,0.9160864949226379,0.8722580645161291,1.0626009724827055,0.5247252583503723,0.1346153846153846,1.054039646951542,0.5014446973800659,0.6620879120879121
18,3,100,3,0.1528024212325384,0.9643677319837453,0.9485021780752526,1,0.0,5,models/zone_2/trial_155.json,0.5500733174960628,0.22129032015800476,0.054838709677419356,0.5473329526734216,0.8718064427375793,0.8096774193548387,1.0728927473840157,0.5631868243217468,0.08516483516483517,1.0695072940145136,0.49174046516418457,0.6318681318681318
26,4,100,3,0.27976271515441214,0.8785792979830347,0.8914092016585978,0,1.0,5,models/zone_2/trial_156.json,0.3741657394738947,0.12451612949371338,0.04709677419354839,0.3711898353411121,0.9406865835189819,0.8819354838709678,1.0703290951966764,0.5961538553237915,0.03021978021978022,1.069902406992275,0.4941664934158325,0.6016483516483516
10,6,100,7,0.25286520887107483,0.9177622215795803,0.9544290347274458,1,0.1,10,models/zone_2/trial_157.json,0.36808134409489524,0.1109677404165268,0.0567741935483871,0.3636764522410988,0.942599892616272,0.8987096774193548,1.0754503437924021,0.5906593203544617,0.04120879120879121,1.0746605241286744,0.48931437730789185,0.6043956043956044
25,7,100,5,0.011257912023407646,0.9472427860626156,0.9106452657808487,1,1.0,5,models/zone_2/trial_158.json,0.8850004713951622,0.32258063554763794,0.2296774193548387,0.8546777693903793,0.6681727170944214,0.7909677419354839,1.1495340522876103,0.5961538553237915,0.25,1.1220198623146433,0.41653257608413696,0.6263736263736264
23,4,300,7,0.06035857835295385,0.9630488308196988,0.8207107922247135,5,1.0,10,models/zone_2/trial_159.json,0.6132935929726768,0.23935483396053314,0.08838709677419355,0.606891055612038,0.8406463861465454,0.8058064516129032,1.0535132193476022,0.5549450516700745,0.12637362637362637,1.0459062178069738,0.5099359154701233,0.6346153846153846
17,7,200,5,0.2940552204594624,0.9831820483394198,0.9524749312523586,1,0.1,5,models/zone_2/trial_160.json,0.4048097830759705,0.1367741972208023,0.06193548387096774,0.4000437020871652,0.9305732250213623,0.8741935483870967,1.10194633776587,0.6208791136741638,0.06043956043956044,1.100287586869718,0.4638407826423645,0.5879120879120879
16,6,100,3,0.1296961871142096,0.940002856979425,0.9496853731755832,1,1.0,10,models/zone_2/trial_161.json,0.5524140632906801,0.2290322631597519,0.041935483870967745,0.5508200300598086,0.8707131147384644,0.8,1.0792753191910154,0.593406617641449,0.06593406593406594,1.0772594226947225,0.48567527532577515,0.6043956043956044
17,7,300,3,0.06825783387434987,0.9248335178410776,0.8581158990958502,1,1.0,1,models/zone_2/trial_162.json,0.49186936950853977,0.1993548423051834,0.04709677419354839,0.4896094134425212,0.8974997997283936,0.8187096774193549,1.0677592877890836,0.5906593203544617,0.06318681318681318,1.0658880413763845,0.49659258127212524,0.6098901098901099
29,4,300,7,0.21135047238092464,0.8644762794827711,0.8230810504567251,1,1.0,5,models/zone_2/trial_163.json,0.385210448160069,0.12387096881866455,0.05290322580645161,0.38156040868185626,0.9371331930160522,0.8864516129032258,1.0561176916919979,0.5604395866394043,0.09340659340659341,1.0519790034467376,0.5075098276138306,0.6208791208791209
25,7,300,7,0.13106860060640133,0.9495737446753174,0.9682778604833824,1,0.1,1,models/zone_2/trial_164.json,0.3037401289572216,0.0832258090376854,0.052258064516129035,0.29921089420199454,0.9609132409095764,0.9206451612903226,1.1118739820607562,0.6153846383094788,0.06043956043956044,1.1102300643549556,0.45413655042648315,0.6016483516483516
23,3,100,5,0.05214474637351071,0.9340508357533883,0.8399804834529434,0,0.1,10,models/zone_2/trial_165.json,0.5080005004309645,0.17548386752605438,0.07741935483870968,0.5020664892475799,0.8906664848327637,0.8490322580645161,1.0324408273620767,0.5384615659713745,0.12087912087912088,1.0253400919058793,0.529344379901886,0.6373626373626373
15,4,100,7,0.23746364627473623,0.8408001806640535,0.9082344174866473,1,0.1,1,models/zone_2/trial_166.json,0.345477693408333,0.10774193704128265,0.045806451612903226,0.34242752182076747,0.9494332671165466,0.8974193548387097,1.1338934115182022,0.6098901033401489,0.038461538461538464,1.13324092574062,0.43230199813842773,0.6208791208791209
26,7,100,7,0.1976646388528381,0.8777773324215346,0.9021844607357787,5,0.1,10,models/zone_2/trial_167.json,0.5668247649825652,0.2219354808330536,0.07741935483870968,0.5615127479202972,0.8638797402381897,0.812258064516129,1.074172306790772,0.5604395866394043,0.12637362637362637,1.0667126419065882,0.4905274510383606,0.6373626373626373
28,3,200,5,0.13080420887055672,0.9576223060128431,0.9370297526011675,5,0.0,1,models/zone_2/trial_168.json,0.5465434022754564,0.22387096285820007,0.08967741935483871,0.5391360105550465,0.8734464645385742,0.8058064516129032,1.0944414950157308,0.5769230723381042,0.12637362637362637,1.0871209244418842,0.4711189270019531,0.6291208791208791
30,5,100,7,0.2619664887820796,0.9720889476986498,0.8886127707808964,0,1.0,10,models/zone_2/trial_169.json,0.06720214964041986,0.003225806402042508,0.0032258064516129032,0.06712468402156392,0.99808669090271,0.9974193548387097,1.0818177711516637,0.5769230723381042,0.09340659340659341,1.0777777501126315,0.4832492470741272,0.6208791208791209
