fire_lag,climate_lag,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,model_file,train_size,val_size,test_size,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
11,7,300,3,0.09977874735062867,0.8753358612112601,0.9583323915727087,0,1.0,10,models/regional/trial_165.json,1569,364,487,0.8954242430186399,0.526449978351593,0.006373486297004461,0.8954015606617978,0.9755749106407166,0.5774378585086042,2.5943725941756455,1.5604395866394043,0.33516483516483514,2.572631680602212,0.8362206220626831,0.3489010989010989
30,7,100,7,0.20443225162318232,0.9016976972845615,0.8036461075583066,1,0.0,1,models/regional/trial_166.json,1550,364,487,0.4280488412877688,0.17935483157634735,0.02193548387096774,0.4274864220053772,0.994469940662384,0.8225806451612904,2.755115086805001,1.7170329093933105,0.3598901098901099,2.7315084567803605,0.81529700756073,0.3489010989010989
17,6,100,3,0.2999932201198783,0.830989034588881,0.8591584203309244,0,1.0,10,models/regional/trial_167.json,1563,364,487,0.958846072539743,0.5828534960746765,0.01215611004478567,0.9587690157351167,0.9720699787139893,0.5540626999360204,2.6797982685116826,1.6813186407089233,0.17582417582417584,2.6740240351415,0.825257420539856,0.3241758241758242
30,7,100,7,0.10766166786964164,0.9532615208894484,0.8262098082859016,1,0.0,1,models/regional/trial_168.json,1550,364,487,0.43403582332359636,0.18580645322799683,0.03870967741935484,0.4323062082000247,0.9943141937255859,0.8154838709677419,2.761588993288607,1.692307710647583,0.3516483516483517,2.7391088081995982,0.8144279718399048,0.3598901098901099
12,7,100,7,0.13692528749012056,0.8821717222993067,0.9352725844377066,0,0.1,10,models/regional/trial_169.json,1568,364,487,0.28793777276438765,0.06887754797935486,0.029336734693877552,0.28643938148028314,0.9974753856658936,0.9375,2.8975168909957985,1.7472527027130127,0.5384615384615384,2.8470447076226306,0.7957103252410889,0.33791208791208793
16,6,100,7,0.07935886420120064,0.9931193274388073,0.956874047918641,0,0.1,10,models/regional/trial_170.json,1564,364,487,0.6005113012566972,0.26726341247558594,0.058823529411764705,0.5976232953368126,0.9890390634536743,0.770460358056266,3.0336935674812238,1.8241758346557617,0.6538461538461539,2.962394624353294,0.7760567665100098,0.33516483516483514
25,6,200,5,0.23565597080247852,0.9005813382975159,0.8837321653459492,0,0.0,10,models/regional/trial_171.json,1555,364,487,0.04392334733489796,0.0019292604411020875,0.0019292604501607716,0.04388095719416586,0.9999415874481201,0.9980707395498393,2.7134180510633494,1.6593406200408936,0.36813186813186816,2.6883296468817033,0.8208454251289368,0.3543956043956044
11,5,100,7,0.14937129008392924,0.8742424213208866,0.9868587107994999,5,1.0,1,models/regional/trial_172.json,1569,364,487,0.8129763307351773,0.4824729263782501,0.049075844486934354,0.8114937402637539,0.9798657894134521,0.5920968769917144,2.835702597397377,1.7115384340286255,0.30494505494505497,2.8192582898119407,0.8043338060379028,0.3598901098901099
16,3,100,5,0.14030257390840947,0.9026705475857089,0.9662093437276371,0,0.0,5,models/regional/trial_173.json,1564,364,487,0.6162754272956508,0.30562660098075867,0.03324808184143223,0.6153779013527401,0.9884560108184814,0.7257033248081841,2.5970185608551253,1.552197813987732,0.3708791208791209,2.570399613328913,0.8358864188194275,0.37362637362637363
18,3,200,3,0.12497164998637185,0.874792297535804,0.8772332236089191,0,0.1,1,models/regional/trial_174.json,1562,364,487,0.9077134319620711,0.5576184391975403,0.01088348271446863,0.9076481762091713,0.9749853610992432,0.5505761843790012,2.6327397820366167,1.6236263513565063,0.2554945054945055,2.6203131948262977,0.8313406705856323,0.3626373626373626
7,5,100,7,0.19848859844531266,0.9582761274964352,0.8275199175451744,1,0.1,10,models/regional/trial_175.json,1573,364,487,0.5581278425189145,0.25683408975601196,0.03941513032422123,0.5567343375835223,0.9904932379722595,0.7666878575969485,3.3116511570862155,1.923076868057251,0.7252747252747253,3.2312551028834973,0.7331399321556091,0.33791208791208793
11,6,200,7,0.0115228475086292,0.8158451542541443,0.851184785687409,0,1.0,10,models/regional/trial_176.json,1569,364,487,1.7706264449792655,1.002549409866333,0.10516252390057361,1.7675007080800154,0.9044936299324036,0.3683875079668579,3.3602394588609648,2.0604395866394043,0.8241758241758241,3.257597734842792,0.7252517938613892,0.23076923076923078
26,7,200,3,0.23509006346426498,0.8475280453281868,0.8243696690317236,0,0.1,10,models/regional/trial_177.json,1554,364,487,0.6407444075043796,0.34105533361434937,0.010296010296010296,0.6406616913203059,0.9875809550285339,0.6904761904761905,2.615990572851151,1.6071428060531616,0.22252747252747251,2.6065087986379654,0.8334798812866211,0.3626373626373626
26,6,100,3,0.2526394389755472,0.8999658444475219,0.9072107568628123,5,1.0,10,models/regional/trial_178.json,1554,364,487,1.1013622237146246,0.6853281855583191,0.005791505791505791,1.1013469805013223,0.9633073210716248,0.5012870012870013,2.670041352998337,1.667582392692566,0.4478021978021978,2.632222268495653,0.8265275955200195,0.32967032967032966
14,4,200,5,0.01045365742068571,0.8705632079252068,0.9141327432044858,0,1.0,10,models/regional/trial_179.json,1566,364,487,2.0762907265120063,1.3314176797866821,-0.013409961685823755,2.07624747323576,0.8688547611236572,0.18326947637292465,3.0336935674812238,1.9780219793319702,0.6043956043956044,2.9728778408612717,0.7760567665100098,0.18406593406593408
9,7,200,3,0.2864870666157993,0.9088163919856067,0.9572824671690635,5,1.0,1,models/regional/trial_180.json,1571,364,487,1.00634522787113,0.6244430541992188,0.0019096117122851686,1.0063434295168205,0.9691224694252014,0.5200509229789942,2.7088580772480717,1.6620879173278809,0.23351648351648352,2.6987741920802084,0.8214470744132996,0.3159340659340659
19,6,100,7,0.12219558324293367,0.8746604774201665,0.9494633183125291,1,0.0,5,models/regional/trial_181.json,1561,364,487,0.49403877867297763,0.21588724851608276,0.03651505445227418,0.49268748932485873,0.9925947189331055,0.7982062780269058,2.802569426358049,1.755494475364685,0.4258241758241758,2.770030573058584,0.8088794946670532,0.3131868131868132
14,3,300,7,0.22943688866816755,0.8266819179718728,0.8704598092228379,1,1.0,1,models/regional/trial_182.json,1566,364,487,0.49260171989542584,0.2234993577003479,0.02937420178799489,0.49172513238832877,0.9926180839538574,0.7860791826309068,2.8020792870096445,1.7692307233810425,0.3131868131868132,2.784521928750829,0.8089463710784912,0.32967032967032966
28,6,300,5,0.19320339584991797,0.9622995363695213,0.812620107406445,1,0.0,5,models/regional/trial_183.json,1552,364,487,0.5687298173781803,0.2770618498325348,0.024484536082474227,0.5682025305648054,0.9902282357215881,0.7442010309278351,2.9121760175871354,1.7884615659713745,0.5357142857142857,2.8624778487965394,0.7936379909515381,0.35714285714285715
13,3,100,3,0.10152278781442033,0.8620151765873784,0.8796448111372035,5,0.1,5,models/regional/trial_184.json,1567,364,487,1.4296969220627456,0.8672623038291931,0.018506700701978303,1.4295771005643494,0.9377847909927368,0.47032546266751757,2.527866692661846,1.5219780206680298,0.2857142857142857,2.511668217947718,0.8445098996162415,0.36813186813186816
8,4,200,5,0.2600201738360826,0.8095608068492983,0.9311462735115359,1,0.0,5,models/regional/trial_185.json,1572,364,487,0.47588140250995,0.2124681919813156,0.026717557251908396,0.4751307993176098,0.9930923581123352,0.794529262086514,2.8104006243437114,1.6895604133605957,0.43131868131868134,2.777105659404619,0.8078099489212036,0.34065934065934067
20,6,300,5,0.26944487353696545,0.8773289536521385,0.9947447168630619,1,1.0,5,models/regional/trial_186.json,1560,364,487,0.5157767274895774,0.2391025573015213,0.027564102564102563,0.5150396696133965,0.9919321537017822,0.7737179487179487,2.6659225279933496,1.6126374006271362,0.48626373626373626,2.621200189977425,0.8270623683929443,0.3708791208791209
18,7,200,3,0.22085358405936437,0.8157854012110937,0.9204906597660455,0,1.0,5,models/regional/trial_187.json,1562,364,487,0.6622237835278265,0.3553136885166168,0.007042253521126761,0.662186332969712,0.9866860508918762,0.6818181818181818,2.7088580772480717,1.7225275039672852,0.28296703296703296,2.6940381857289855,0.8214470744132996,0.3159340659340659
17,3,100,5,0.20166657422285963,0.8612991712181506,0.92052432554612,1,0.0,10,models/regional/trial_188.json,1563,364,487,0.6123071454499235,0.3019833564758301,0.026871401151631478,0.6117172168510208,0.9886103272438049,0.7293666026871402,2.562407887361686,1.5549451112747192,0.4340659340659341,2.5253753841394615,0.8402315378189087,0.3598901098901099
21,5,200,3,0.22077617475621983,0.9823214461692561,0.9229702964397528,1,0.1,10,models/regional/trial_189.json,1559,364,487,0.7940606928432877,0.458627313375473,0.019884541372674792,0.7938116889878426,0.9808858633041382,0.6144964720974984,2.522971378891333,1.5796703100204468,0.260989010989011,2.5094360624506042,0.8451114892959595,0.32142857142857145
8,3,300,7,0.1278009671372192,0.9026172038929104,0.949979596852378,0,0.0,1,models/regional/trial_190.json,1572,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.7396157749899848,1.6813186407089233,0.29120879120879123,2.724094701991328,0.8173693418502808,0.34615384615384615
26,6,100,3,0.029497675288011553,0.9557030747013731,0.8732656946214298,1,1.0,1,models/regional/trial_191.json,1554,364,487,1.8991632526406634,1.2014156579971313,0.03667953667953668,1.8988090263136208,0.8908951878547668,0.3359073359073359,2.7265483342106043,1.7582417726516724,0.43956043956043955,2.6908832293578566,0.8191073536872864,0.2692307692307692
26,4,300,5,0.2851588234870114,0.8744026756941368,0.952616894359716,5,0.0,10,models/regional/trial_192.json,1554,364,487,0.9216403015865655,0.5521235466003418,0.019305019305019305,0.9214380964831453,0.9743053913116455,0.5637065637065637,2.597547485828044,1.576923131942749,0.33516483516483514,2.575833317689962,0.8358195424079895,0.35714285714285715
18,6,200,7,0.09082003222694528,0.9921040104529986,0.8051826681728287,0,0.1,10,models/regional/trial_193.json,1562,364,487,0.19102794864896455,0.03649167716503143,0.023687580025608196,0.18955362272791876,0.9988921284675598,0.9635083226632523,2.8230799572627903,1.6840659379959106,0.5302197802197802,2.772840998767132,0.8060718774795532,0.34615384615384615
19,7,100,5,0.23473970022413157,0.9408075622413652,0.842914085084744,5,0.1,10,models/regional/trial_194.json,1561,364,487,0.9604611340294198,0.5791159272193909,0.03074951953875721,0.9599687772062442,0.9720115661621094,0.5502882767456758,2.8390912471779144,1.7802197933197021,0.5659340659340659,2.7821139792350165,0.8038658499717712,0.3076923076923077
22,4,100,3,0.25731962421145355,0.8904085370490795,0.9797358061572461,1,0.0,10,models/regional/trial_195.json,1558,364,487,1.0228456139732987,0.6213093996047974,0.0012836970474967907,1.0228447809085086,0.9682983160018921,0.5365853658536586,2.6285625079992814,1.5906593799591064,0.28296703296703296,2.6132872627391146,0.8318754434585571,0.35714285714285715
17,5,300,3,0.16949917277119825,0.8580724565555627,0.8599913356473476,0,1.0,10,models/regional/trial_196.json,1563,364,487,0.6927094973408569,0.38259756565093994,0.0345489443378119,0.6918473961658157,0.9854227304458618,0.6596289187460013,2.5725729605928076,1.6016483306884766,0.12912087912087913,2.569330587275004,0.8389614224433899,0.33791208791208793
29,4,200,7,0.07503006842132738,0.9970265093460386,0.9584131347222282,0,0.1,1,models/regional/trial_197.json,1551,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.843442460083149,1.7115384340286255,0.28846153846153844,2.828772662479832,0.8032642602920532,0.3324175824175824
18,7,300,5,0.14554769339458568,0.9966023915285571,0.8259542459427541,0,0.0,5,models/regional/trial_198.json,1562,364,487,0.03578281360649706,0.001280409749597311,0.0012804097311139564,0.03575989767930586,0.9999611377716064,0.998719590268886,2.650419860543666,1.640109896659851,0.2774725274725275,2.635855510308424,0.8290678262710571,0.34615384615384615
19,6,300,5,0.23305771960866242,0.9646678799016781,0.8147501425822479,1,1.0,1,models/regional/trial_199.json,1561,364,487,0.5625511517049189,0.27930814027786255,0.028187059577194105,0.5618445469393065,0.9903984069824219,0.7386290839205637,2.7735009414508958,1.7527472972869873,0.42857142857142855,2.740188720311055,0.8128235936164856,0.3241758241758242
21,6,300,7,0.1099092864037829,0.9755920303300823,0.9560525857676617,5,1.0,1,models/regional/trial_200.json,1559,364,487,0.7760857989843013,0.4624759554862976,0.06350224502886466,0.7734834435350237,0.9817414283752441,0.600384862091084,2.78240154301237,1.6703296899795532,0.3516483516483517,2.7600908822974,0.8116203546524048,0.3543956043956044
11,6,300,3,0.251103333875587,0.9036204265848032,0.8608249085614936,0,0.1,10,models/regional/trial_201.json,1569,364,487,0.4648238265953011,0.19821542501449585,0.01338432122370937,0.4646310852857693,0.9934180378913879,0.8100701083492671,2.9408079959955775,1.7692307233810425,0.45054945054945056,2.9060896133741707,0.7895602583885193,0.3434065934065934
14,5,300,5,0.255320774785201,0.8501210617963999,0.9270114182775492,5,0.1,1,models/regional/trial_202.json,1566,364,487,0.8750114099576072,0.5293741822242737,0.028735632183908046,0.8745394323546074,0.976708173751831,0.5670498084291188,2.8313394898677844,1.7032966613769531,0.4340659340659341,2.7978688820898996,0.8049354553222656,0.3434065934065934
27,5,300,7,0.03709423799623704,0.9281974854597984,0.918361689063321,5,0.0,1,models/regional/trial_203.json,1553,364,487,0.7257564955186457,0.42240825295448303,0.0592401802962009,0.7233346899410299,0.9840770959854126,0.6258853831294269,2.629084996215961,1.6043956279754639,0.3791208791208791,2.6016062867202874,0.8318086266517639,0.3434065934065934
28,7,300,7,0.10790968011568261,0.9847859450632602,0.8082388607043569,0,0.0,1,models/regional/trial_204.json,1552,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.699715111855446,1.6565934419631958,0.3543956043956044,2.6763529838282945,0.8226503729820251,0.35714285714285715
27,7,200,7,0.07113443011356971,0.9144274404892129,0.9236216852649916,0,0.1,10,models/regional/trial_205.json,1553,364,487,0.25248284064425786,0.05602060630917549,0.030264005151320026,0.2506624728812408,0.9980729222297668,0.9478428847392144,2.8128433865624087,1.697802186012268,0.554945054945055,2.757557596511801,0.8074756860733032,0.3598901098901099
24,5,300,5,0.15005399727087165,0.9609376308431467,0.9369981682391353,1,0.1,1,models/regional/trial_206.json,1556,364,487,0.5758641601247763,0.29048842191696167,0.03470437017994859,0.5748174875258036,0.9899600744247437,0.7300771208226221,2.692582403567252,1.640109896659851,0.3543956043956044,2.6691578738592954,0.8235862255096436,0.34615384615384615
29,3,100,5,0.13053030640209337,0.892888431555067,0.8680385136703554,0,0.1,10,models/regional/trial_207.json,1551,364,487,0.7013848281549759,0.3642811179161072,0.048355899419729204,0.6997159355205184,0.9851461052894592,0.6892327530625403,2.5677629713908745,1.576923131942749,0.4010989010989011,2.536242548524066,0.8395630717277527,0.35714285714285715
17,5,200,3,0.2305928484906007,0.9029960268164444,0.8212367867218195,0,0.1,1,models/regional/trial_208.json,1563,364,487,0.6033601776714387,0.321817010641098,0.010876519513755598,0.603262138213001,0.9889407157897949,0.6980166346769033,2.7391142836450633,1.7005494832992554,0.22802197802197802,2.7296067904161943,0.817436158657074,0.34615384615384615
15,6,100,3,0.03807537924256572,0.8580424009939803,0.8768299667003212,5,0.1,1,models/regional/trial_209.json,1565,364,487,1.7899256460634527,1.1143770217895508,0.04600638977635783,1.7893343113891385,0.9025770425796509,0.3878594249201278,2.5811020741783692,1.6236263513565063,0.37637362637362637,2.5535134237865833,0.8378918766975403,0.32142857142857145
12,5,300,7,0.10068732705005917,0.9526242750277257,0.8996531084119818,5,0.1,5,models/regional/trial_210.json,1568,364,487,0.8268454761381141,0.4770408272743225,0.044642857142857144,0.8256394398851581,0.9791818261146545,0.6026785714285714,2.825997832975751,1.7115384340286255,0.5192307692307693,2.777888252710637,0.8056707978248596,0.33791208791208793
16,6,100,3,0.2841175131800788,0.9010888926047543,0.9933373261104951,0,1.0,5,models/regional/trial_211.json,1564,364,487,0.9259680708371314,0.562020480632782,0.014705882352941176,0.92585129303772,0.9739385843276978,0.5549872122762148,2.613889341211319,1.6456043720245361,0.30494505494505497,2.5960404649932056,0.8337472677230835,0.3626373626373626
8,3,200,5,0.183280443592954,0.9685699293825925,0.9345041207530899,1,1.0,1,models/regional/trial_212.json,1572,364,487,0.7115906869216696,0.3867684602737427,0.03816793893129771,0.7105663456658731,0.9845548272132874,0.6634860050890585,2.773996216279786,1.6785714626312256,0.40934065934065933,2.743628103381633,0.8127567768096924,0.37362637362637363
10,6,100,5,0.22097733837422365,0.9527713528323979,0.8731874705035126,1,0.0,10,models/regional/trial_213.json,1570,364,487,0.615614250011792,0.29745224118232727,0.029936305732484077,0.6148859319571692,0.9884500503540039,0.7356687898089171,2.921594453286612,1.7719780206680298,0.5247252747252747,2.874087276298124,0.7923010587692261,0.3434065934065934
24,4,200,7,0.09369449214133774,0.8772697649959558,0.8900708761280837,5,0.1,10,models/regional/trial_214.json,1556,364,487,0.8792816716646067,0.5122107863426208,0.04948586118251928,0.8778880317726497,0.9765929579734802,0.5893316195372751,2.651456119738949,1.6181318759918213,0.5027472527472527,2.6033564834795233,0.8289341330528259,0.3516483516483517
28,7,100,3,0.29277401646999734,0.8787807425457215,0.9589794456761892,1,1.0,5,models/regional/trial_215.json,1552,364,487,0.8570508219206303,0.5090206265449524,0.01675257731958763,0.8568870600186339,0.9778090715408325,0.5876288659793815,2.7320845247768055,1.744505524635315,0.260989010989011,2.7195901254469748,0.8183720111846924,0.34615384615384615
11,4,300,7,0.1264022544400587,0.8080509812314859,0.8077827932492441,5,0.1,5,models/regional/trial_216.json,1569,364,487,0.8490237267394766,0.5066921710968018,0.019757807520713832,0.8487938084324007,0.9780406951904297,0.5780752071383046,2.7250365438548227,1.673076868057251,0.4642857142857143,2.685193280070241,0.8193079233169556,0.32142857142857145
23,6,100,7,0.2690081907026221,0.8279561971544711,0.986273747105998,1,0.0,5,models/regional/trial_217.json,1557,364,487,0.4270855411224365,0.17084136605262756,0.028259473346178548,0.42614957163022216,0.9944753050804138,0.8349389852280026,2.885164784662353,1.774725317955017,0.5494505494505495,2.832362956593719,0.7974483966827393,0.3324175824175824
26,5,300,5,0.157121345998376,0.9019428201501665,0.8979693304132519,5,0.1,5,models/regional/trial_218.json,1554,364,487,0.9275561352217054,0.5553410649299622,0.025096525096525095,0.9272165468694138,0.9739744663238525,0.5637065637065637,2.69767909433882,1.6620879173278809,0.4642857142857143,2.657425690961599,0.8229177594184875,0.33516483516483514
7,5,200,7,0.04178533095248361,0.8833080538864466,0.8615355667423529,5,1.0,10,models/regional/trial_219.json,1573,364,487,0.9712982195712683,0.5835981965065002,0.0508582326764145,0.9699658016221605,0.9712080955505371,0.5410044500953591,2.9889907692708957,1.7417582273483276,0.6373626373626373,2.9202456750349066,0.7826079726219177,0.3598901098901099
7,7,200,5,0.29045050188989474,0.9565807982862843,0.9552324050344144,5,0.0,10,models/regional/trial_220.json,1573,364,487,0.9964973679147461,0.6001271605491638,0.024157660521296885,0.996204497302201,0.9696947932243347,0.5397329942784488,2.914062172733728,1.7719780206680298,0.5576923076923077,2.860198862264488,0.7933706045150757,0.3489010989010989
8,7,200,3,0.16202737646115808,0.944236567049825,0.9549212259667622,1,0.0,10,models/regional/trial_221.json,1572,364,487,0.8802324588937948,0.508905827999115,0.020356234096692113,0.8799970363806596,0.9763665199279785,0.594147582697201,2.593843113710091,1.6126374006271362,0.29395604395604397,2.57713248053795,0.8362874984741211,0.3598901098901099
14,3,300,7,0.041869701186772086,0.8037874735013225,0.8627384966891711,0,0.1,10,models/regional/trial_222.json,1566,364,487,0.44276502657634925,0.1666666716337204,0.042784163473818644,0.44069307211539765,0.9940361976623535,0.8461047254150702,2.6509380407758902,1.6208791732788086,0.43956043956043955,2.614241600817713,0.8290009498596191,0.33516483516483514
13,6,300,7,0.2769510754701911,0.9745635417824641,0.9471674542537363,0,1.0,1,models/regional/trial_223.json,1567,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.9389390058596954,1.8626374006271362,0.31868131868131866,2.9216099764489734,0.7898276448249817,0.29395604395604397
23,4,300,5,0.29945563183758983,0.8956741966686802,0.8753649552371392,0,0.1,10,models/regional/trial_224.json,1557,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.6112604695973527,1.6043956279754639,0.2692307692307692,2.5973440495207267,0.8340814709663391,0.3708791208791209
17,7,200,7,0.2338770374031348,0.9441849122654585,0.9286618199998923,5,0.1,10,models/regional/trial_225.json,1563,364,487,0.8506517702328532,0.49328213930130005,0.03390914907229686,0.8499756554788481,0.9780175089836121,0.5943698016634676,2.9356654505534587,1.7829670906066895,0.5741758241758241,2.8789675217104973,0.7902956008911133,0.35714285714285715
22,4,100,5,0.1718451287341472,0.8449734075985633,0.9945821255181138,1,0.1,10,models/regional/trial_226.json,1558,364,487,0.6048583861196076,0.30166879296302795,0.03337612323491656,0.6039368285958333,0.9889141321182251,0.7265725288831836,2.541415207310865,1.563186764717102,0.25,2.5290890076846266,0.8428386449813843,0.3708791208791209
13,6,200,5,0.1111529205183789,0.9867400749541602,0.9590810712004667,1,0.1,1,models/regional/trial_227.json,1567,364,487,0.635073566568228,0.33439692854881287,0.03318442884492661,0.6342059890656414,0.9877240061759949,0.6955966815571155,2.700223832212632,1.6703296899795532,0.4340659340659341,2.665107044021358,0.8225834965705872,0.32142857142857145
25,7,200,5,0.24732946343786308,0.9909217726782923,0.9609231667913141,1,0.0,5,models/regional/trial_228.json,1555,364,487,0.5821569934168367,0.29003214836120605,0.028938906752411574,0.5814372641029734,0.9897438287734985,0.732475884244373,2.679285580936203,1.6236263513565063,0.36538461538461536,2.654254228858205,0.825324296951294,0.3626373626373626
29,3,200,5,0.20023189465976318,0.949467699943601,0.8427973616154015,5,0.1,10,models/regional/trial_229.json,1551,364,487,0.9768434349324855,0.5828498005867004,0.03352675693101225,0.9762679132555495,0.9711877107620239,0.5525467440361057,2.640554393298363,1.609890103340149,0.5,2.5927837303808183,0.8303379416465759,0.3708791208791209
29,5,100,3,0.18854633998020276,0.917366099714163,0.8484916076820574,5,1.0,1,models/regional/trial_230.json,1551,364,487,1.1169521910938405,0.7176015377044678,0.012250161186331399,1.1168850158274677,0.9623298645019531,0.4764667956157318,2.6638606825647813,1.673076868057251,0.260989010989011,2.6510448095603407,0.8273297548294067,0.3269230769230769
27,4,100,3,0.129857396153995,0.9434716112500487,0.8201089809554696,0,0.0,10,models/regional/trial_231.json,1553,364,487,1.3679243445473859,0.8345138430595398,0.015453960077269801,1.3678370423679918,0.9434328079223633,0.47585318737926596,2.550587107819291,1.5879120826721191,0.33516483516483514,2.5284697029554133,0.8417022228240967,0.33791208791208793
12,6,300,5,0.14846007092785998,0.8398911949335204,0.9927828077781872,1,0.1,10,models/regional/trial_232.json,1568,364,487,0.5107267826010934,0.22895407676696777,0.021045918367346938,0.5102929610084475,0.9920572638511658,0.7857142857142857,2.883736149721985,1.744505524635315,0.6620879120879121,2.8067015627959333,0.7976489067077637,0.3543956043956044
8,3,300,7,0.07734385777409492,0.9477373044537272,0.9700666203151187,0,0.0,5,models/regional/trial_233.json,1572,364,487,0.0504433273127451,0.0025445292703807354,0.002544529262086514,0.05037910909217132,0.9999223947525024,0.9974554707379135,2.7961904870880643,1.7362637519836426,0.46153846153846156,2.757836754995123,0.8097485303878784,0.33516483516483514
12,3,200,5,0.06403037325752177,0.9498006402881911,0.9744581370443697,1,0.0,1,models/regional/trial_234.json,1568,364,487,0.6710105036128047,0.3622449040412903,0.02806122448979592,0.6704235002749752,0.9862895607948303,0.6747448979591837,2.650419860543666,1.6016483306884766,0.3269230769230769,2.630179951353219,0.8290678262710571,0.3516483516483517
16,7,300,3,0.27925190534493494,0.8670084227391506,0.890869815631359,5,1.0,10,models/regional/trial_235.json,1564,364,487,0.9816083630301172,0.6003836393356323,0.00959079283887468,0.9815615130520339,0.9707124829292297,0.5370843989769821,2.7174648886959267,1.6263736486434937,0.36813186813186816,2.692414216327258,0.820310652256012,0.3791208791208791
22,4,300,5,0.08912275363441781,0.961762775648604,0.8661368193663571,5,0.1,10,models/regional/trial_236.json,1558,364,487,1.013389180478628,0.6136071681976318,0.03594351732991014,1.0127515497689388,0.9688817858695984,0.5333761232349166,2.4840148088870695,1.5274724960327148,0.3956043956043956,2.4523105089910926,0.8498578071594238,0.3543956043956044
15,4,100,7,0.10776253200562759,0.8590048515316564,0.9348802279789489,0,0.0,10,models/regional/trial_237.json,1565,364,487,0.48754454922696705,0.18913738429546356,0.04856230031948882,0.48511996815103564,0.9927719831466675,0.8313099041533546,2.706828936878755,1.673076868057251,0.43131868131868134,2.6722438646329776,0.821714460849762,0.3324175824175824
27,6,200,7,0.10509873103465103,0.8801666493255733,0.8190770211589057,0,0.1,5,models/regional/trial_238.json,1553,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.8069771688991687,1.686813235282898,0.489010989010989,2.76405302621845,0.8082778453826904,0.3489010989010989
14,3,200,5,0.07830116331244483,0.9507513303562914,0.9908069645309825,1,1.0,10,models/regional/trial_239.json,1566,364,487,0.7521786042064994,0.40868455171585083,0.024265644955300127,0.7517871026400017,0.9827885031700134,0.6532567049808429,2.6023024231358547,1.557692289352417,0.43131868131868134,2.5663090650043565,0.8352178931236267,0.3543956043956044
25,3,200,7,0.11427010626273519,0.8472605154843991,0.9335572229597343,1,0.1,1,models/regional/trial_240.json,1555,364,487,0.4522185466945946,0.19421221315860748,0.029581993569131833,0.4512499455662213,0.9938112497329712,0.8109324758842443,2.742121595150429,1.673076868057251,0.43131868131868134,2.707987253362963,0.8170350790023804,0.32967032967032966
19,7,300,5,0.2101842094514561,0.9277422650398767,0.9881271247491801,1,1.0,1,models/regional/trial_241.json,1561,364,487,0.5363171925718981,0.2556053698062897,0.02754644458680333,0.535609301707956,0.991273045539856,0.7604099935938501,2.712911716980643,1.667582392692566,0.3269230769230769,2.6931415506180243,0.8209123015403748,0.34615384615384615
14,4,200,3,0.14194381510349438,0.9977675923790618,0.8747249683973873,5,1.0,5,models/regional/trial_242.json,1566,364,487,1.358244283171569,0.828224778175354,0.015964240102171137,1.3581504810752218,0.9438781142234802,0.47509578544061304,2.5591894024263726,1.582417607307434,0.3021978021978022,2.5412845251560023,0.8406326770782471,0.34615384615384615
24,4,100,7,0.22887446942021095,0.9746270116975466,0.8163740612946551,1,1.0,10,models/regional/trial_243.json,1556,364,487,0.583073137927017,0.2744216024875641,0.03534704370179949,0.5820007556358231,0.9897071123123169,0.7538560411311054,2.8429592835807806,1.725274682044983,0.6428571428571429,2.7693234329516536,0.8033310770988464,0.31868131868131866
18,3,300,3,0.0279098337914383,0.9095298497421863,0.9010974112185192,5,1.0,1,models/regional/trial_244.json,1562,364,487,1.4725399224353455,0.908450722694397,0.0147247119078105,1.4724663196490155,0.9341689944267273,0.4513444302176697,2.5060366228172173,1.5494505167007446,0.33516483516483514,2.4835225615018497,0.8471838235855103,0.35714285714285715
12,5,300,5,0.04370960643355262,0.8410802971078724,0.9166295356882035,0,1.0,5,models/regional/trial_245.json,1568,364,487,0.6363760605209227,0.31441327929496765,0.023596938775510203,0.6359384201920365,0.9876683354377747,0.7219387755102041,2.6715842640956646,1.6483516693115234,0.43956043956043955,2.6351753750625537,0.8263270258903503,0.3324175824175824
8,6,100,7,0.13047312641495135,0.9127822370197427,0.9117594397997533,5,0.1,10,models/regional/trial_246.json,1572,364,487,0.898117904210315,0.5229007601737976,0.04198473282442748,0.8971360310962246,0.9753963351249695,0.5814249363867684,3.106179593859879,1.8186813592910767,0.6538461538461539,3.036583088843814,0.7652273178100586,0.3434065934065934
7,6,200,3,0.22628330002122654,0.9156622530118071,0.8090579605455658,1,1.0,1,models/regional/trial_247.json,1573,364,487,0.6844935789106652,0.3833439350128174,0.006993006993006993,0.6844578631184423,0.9857010841369629,0.6554354736172918,2.7640748933176793,1.6510988473892212,0.31043956043956045,2.7465864576641277,0.8140937089920044,0.3598901098901099
