lstm_units,batch_size,dropout_rate,learning_rate,lag_days,num_layers,sequence_length,activation_function,optimizer,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
64,64,0.4456256113501118,0.008109385672578146,2,1,29,relu,rmsprop,0.6794027681490744,0.22143318269851517,0.12846998063266624,0.6671458502043367,0.3197168391634163,0.8463524854744997,0.922359077939127,0.373134328358209,0.2298507462686567,0.8932608259049861,0.0665695514449961,0.7671641791044777,models/zone_3/trial_029.h5
32,32,0.23986336977836747,0.008207158445905905,1,1,7,relu,rmsprop,1.0138983291646908,0.7061068702290076,-0.5916030534351145,0.8234049119656749,-0.5337326120556414,0.4223918575063613,1.1126972805283737,0.8179271708683473,-0.6162464985994398,0.9264639718084934,-0.42952655324237643,0.33613445378151263,models/zone_3/trial_030.h5
64,32,0.35659269544305106,0.004002787059757008,3,2,7,relu,rmsprop,0.6513093133496949,0.22420382165605096,0.07643312101910828,0.6468089359828985,0.36781734285216794,0.8363057324840765,0.8712655401521299,0.38375350140056025,0.15406162464985995,0.8575363883047927,0.1235255748219819,0.7394957983193278,models/zone_3/trial_031.h5
64,32,0.3424835413224573,0.005119116366098086,2,3,13,tanh,adam,0.6454559772210274,0.22747603833865815,0.0536741214057508,0.6432204188469705,0.38089147550214064,0.8274760383386581,0.8354673530460051,0.3561253561253561,0.1339031339031339,0.8246669926319457,0.20482495885192242,0.7492877492877493,models/zone_3/trial_032.h5
64,32,0.12798952445052408,0.0066457344722636105,2,3,17,relu,rmsprop,0.7194559835290456,0.3215887251761691,-0.09737347853939782,0.7128361087324938,0.23221314399321158,0.7431133888532991,0.885359628326106,0.4610951008645533,-0.08069164265129683,0.8816748438488966,0.11486233025733372,0.654178674351585,models/zone_3/trial_033.h5
64,64,0.39925382406355603,0.0017485331586673401,3,2,19,relu,rmsprop,0.7386279477423908,0.2503209242618742,0.14634146341463414,0.7239857880316432,0.192133997292676,0.8305519897304237,0.9630868246861536,0.4057971014492754,0.22608695652173913,0.9361735522726515,-0.04229607250755274,0.7420289855072464,models/zone_3/trial_034.h5
64,32,0.37025089327604,0.005116628228777125,3,1,28,relu,rmsprop,0.6606137960077664,0.21949644932214332,0.10458360232408005,0.6522828049249111,0.3568231933908663,0.8437701743060039,0.8796644381862461,0.3630952380952381,0.19642857142857142,0.8574528209388866,0.1488615438575981,0.7648809523809523,models/zone_3/trial_035.h5
32,16,0.36911826822286686,0.00225416025331291,1,1,7,relu,adam,0.6543065400453032,0.24872773536895673,-0.006997455470737914,0.6542691219696914,0.3612611089644513,0.8123409669211196,0.8550394359178937,0.37815126050420167,0.09243697478991597,0.850028142279112,0.1558678045333478,0.7450980392156863,models/zone_3/trial_036.h5
64,32,0.4544547636203926,0.005760952285099088,3,3,19,tanh,rmsprop,0.6979706509052025,0.23299101412066753,0.11874197689345314,0.6877960253218004,0.27862318111193063,0.8350449293966624,0.8780743093574844,0.3652173913043478,0.1855072463768116,0.8582549471429315,0.1335913897280968,0.7565217391304347,models/zone_3/trial_037.h5
32,16,0.4216439424692572,0.0069621586463183005,2,1,24,relu,adam,0.6566166546360449,0.25096525096525096,0.015444015444015444,0.6564350032809008,0.36303254212526836,0.8043758043758044,0.8152949664709952,0.3588235294117647,0.08235294117647059,0.811125067688409,0.26157276160639653,0.7470588235294118,models/zone_3/trial_038.h5
96,64,0.3381809273877679,0.009500895688347128,2,3,30,tanh,rmsprop,0.8678882267666769,0.27260981912144705,0.27260981912144705,0.823962293238458,-0.1094632438452896,0.8520671834625323,1.030957929062581,0.38622754491017963,0.38622754491017963,0.9558778871015173,-0.16326070107623947,0.7964071856287425,models/zone_3/trial_039.h5
96,32,0.3506993747927125,0.0027532284947062078,1,3,16,relu,rmsprop,0.7473561846901554,0.28982725527831094,0.060780550223928344,0.7448805216335719,0.17092455499061854,0.781829814459373,0.8560132129176834,0.3994252873563218,0.0603448275862069,0.8538835532279834,0.17056118443189872,0.6982758620689655,models/zone_3/trial_040.h5
32,32,0.2630397478666347,0.005430685293634115,2,1,13,tanh,rmsprop,0.6950302818235743,0.25559105431309903,0.04984025559105431,0.6932409693421009,0.2821379685270219,0.8095846645367412,0.8639668665167354,0.38746438746438744,0.07407407407407407,0.8607855586548924,0.1496495478334844,0.7293447293447294,models/zone_3/trial_041.h5
96,32,0.2907918930229428,0.009427989157766627,2,2,20,relu,rmsprop,0.6807456457050177,0.2336328626444159,0.08600770218228498,0.675290536962917,0.31378911299448475,0.8299101412066753,0.8842944895146901,0.3691860465116279,0.17732558139534885,0.8663327203614372,0.12341328483195035,0.7587209302325582,models/zone_3/trial_042.h5
64,64,0.16601789248140353,0.004679227590830779,1,3,24,relu,rmsprop,0.707334110168851,0.23922829581993568,0.12604501607717042,0.6960130726721058,0.2604092541919455,0.8353697749196142,0.9594728945072485,0.4088235294117647,0.2088235294117647,0.9364726204530123,-0.022689051403530502,0.7441176470588236,models/zone_3/trial_043.h5
64,32,0.18466411368459262,0.0032751895907642725,2,2,20,tanh,adam,0.6508609879797229,0.21694480102695765,0.10654685494223363,0.6420808308740104,0.37271580966254836,0.8440308087291399,0.8575926283959475,0.34593023255813954,0.18895348837209303,0.8365176002398796,0.17555227160774511,0.7703488372093024,models/zone_3/trial_044.h5
96,16,0.40169328162381046,0.00949662120983273,1,1,26,relu,adam,0.64495665907086,0.21764327108821635,0.0849967804249839,0.6393314002903601,0.3855396597322005,0.8415969092079846,0.8600261451922268,0.34911242603550297,0.1834319526627219,0.8402366863905325,0.18238202595090425,0.7751479289940828,models/zone_3/trial_045.h5
32,32,0.37978598849846035,0.007671312002578846,1,3,26,relu,adam,0.6846678920059349,0.22794591113972956,0.0978750804893754,0.6776360313347047,0.30754314595207743,0.8390212491951062,0.890448992522325,0.35502958579881655,0.20118343195266272,0.8674241378885948,0.12351353181936942,0.7810650887573964,models/zone_3/trial_046.h5
32,64,0.3762457663731922,0.006276151532054434,1,3,16,relu,adam,0.7273999481584627,0.3000639795265515,-0.003198976327575176,0.7273929138583834,0.2146100881755344,0.761996161228407,0.8627009177943527,0.4051724137931034,0.0603448275862069,0.8605878080398358,0.15755037948181094,0.6954022988505747,models/zone_3/trial_047.h5
64,16,0.2734093605303394,0.0036282585045657695,2,3,11,tanh,adam,0.6415719368050042,0.23803446075303128,0.00574345883854499,0.6415462280898347,0.3876236004071544,0.8194001276324187,0.8124387098260373,0.34844192634560905,0.053824362606232294,0.8106538072530275,0.24445158919713394,0.7620396600566572,models/zone_3/trial_048.h5
96,64,0.20735821521969014,0.008518614468593125,1,2,21,relu,rmsprop,0.6726835877607085,0.2342747111681643,0.07509627727856226,0.668478689549278,0.32994643304863125,0.82798459563543,0.8672869126888072,0.36151603498542273,0.15160349854227406,0.8539338195381567,0.15819413264335458,0.760932944606414,models/zone_3/trial_049.h5
32,32,0.18484794007189562,0.007980345244712684,2,2,26,tanh,adam,0.6436646049856557,0.23904639175257733,0.01997422680412371,0.643354609818658,0.38835020483614335,0.8150773195876289,0.8122581569978029,0.34615384615384615,0.07988165680473373,0.8083206260609699,0.27068476714820666,0.7514792899408284,models/zone_3/trial_050.h5
32,64,0.2904372443136659,0.007121305640662499,2,1,9,tanh,adam,0.633663662135743,0.2319949012109624,0.02804333970681963,0.6330428167267748,0.40194794822896196,0.8234544295729764,0.7925711413396952,0.3464788732394366,0.07605633802816901,0.78891346010209,0.27752021464946064,0.7492957746478873,models/zone_3/trial_051.h5
96,32,0.2893041955038099,0.00531391009214622,2,3,24,tanh,rmsprop,0.6787830734089211,0.25868725868725867,0.03346203346203346,0.6779577811803966,0.31930044800252555,0.7992277992277992,0.8660254037844386,0.40294117647058825,0.05588235294117647,0.8642205520755438,0.1668188239364209,0.7029411764705882,models/zone_3/trial_052.h5
96,16,0.1766163892042179,0.007388660488554417,2,3,25,tanh,adam,0.6587857862537667,0.2163554410817772,0.12491951062459755,0.6468336942640702,0.3589067038072804,0.8480360592401803,0.8706963273123876,0.3392330383480826,0.2153392330383481,0.8436475028764894,0.15988775746355,0.7876106194690266,models/zone_3/trial_053.h5
32,64,0.21685465782111102,0.00944145525180945,3,2,10,relu,rmsprop,0.7347687601029518,0.28972559029993616,0.02297383535417996,0.7344095136314263,0.19679002472008156,0.7798340778557754,0.8717149795946595,0.3983050847457627,0.06497175141242938,0.8692903296184303,0.1281027678841209,0.7175141242937854,models/zone_3/trial_054.h5
32,16,0.26028297690077595,0.0007500808808538416,3,3,8,relu,adam,0.7640754837093052,0.3263224984066284,0.0,0.7640754837093052,0.130451302504332,0.7425111536010197,0.8915962203961607,0.44662921348314605,0.019662921348314606,0.891379374760696,0.08430887806296827,0.6544943820224719,models/zone_3/trial_055.h5
32,64,0.25215121045861977,0.009085958732461801,2,3,20,tanh,adam,0.6409235954456451,0.21181001283697048,0.1116816431322208,0.6311182660850977,0.391724421490956,0.8485237483953787,0.8473625291538172,0.34593023255813954,0.17151162790697674,0.8298234856321266,0.19510439164866822,0.7645348837209303,models/zone_3/trial_056.h5
96,16,0.16261304617725525,0.004091090550873666,3,3,22,tanh,adam,0.6598255640088629,0.2437299035369775,-0.0019292604501607716,0.6598227435256605,0.35642296283797825,0.8244372990353698,0.8182851845627256,0.3538011695906433,0.02631578947368421,0.817861921414141,0.25246971909629734,0.7543859649122807,models/zone_3/trial_057.h5
96,64,0.36447321714134717,0.009337347899870677,2,1,24,relu,adam,0.6296001877353568,0.2277992277992278,0.03088803088803089,0.6288420516665981,0.41437021783457506,0.8294723294723295,0.8043996665398437,0.35294117647058826,0.06470588235294118,0.8017929734777796,0.2811770245725984,0.7470588235294118,models/zone_3/trial_058.h5
32,16,0.41705142649296467,0.005954489932820853,3,2,21,relu,rmsprop,0.7299153030416583,0.30398457583547556,-0.013496143958868894,0.7297905204321563,0.21198248176609402,0.7609254498714653,0.8689660757568884,0.41690962099125367,0.026239067055393587,0.8685698314910489,0.15493131920398773,0.6880466472303207,models/zone_3/trial_059.h5
32,64,0.11594431367344522,0.004325966354966118,2,3,15,relu,adam,0.621125224979284,0.21944977607165708,0.044145873320537425,0.6195544261599083,0.4273396410759943,0.836212412028151,0.8514272527715904,0.3524355300859599,0.12893982808022922,0.8416073238136766,0.17811266661702307,0.7707736389684814,models/zone_3/trial_060.h5
32,32,0.3075855363950416,0.004427871750157826,2,1,25,tanh,rmsprop,0.6963246350836225,0.2517707662588538,0.07018673535093367,0.6927783336718304,0.28376372101911307,0.8113329040566645,0.8791253363043028,0.3893805309734513,0.10029498525073746,0.8733855236181258,0.14354316130525335,0.7256637168141593,models/zone_3/trial_061.h5
64,64,0.14183995383302297,0.0016166402780617669,2,3,22,tanh,rmsprop,0.735179183516921,0.2795629820051414,0.06876606683804627,0.7319560505441786,0.20057571431276855,0.7892030848329049,0.8719139396343282,0.42105263157894735,0.05263157894736842,0.8703239827938569,0.151275663602783,0.6783625730994152,models/zone_3/trial_062.h5
96,16,0.3630641545932516,0.005430510007628378,2,1,13,tanh,rmsprop,0.6848427444782756,0.25814696485623,0.03194888178913738,0.684097108323782,0.3030281334640663,0.802555910543131,0.8656140879674667,0.4017094017094017,0.042735042735042736,0.8645585378736268,0.14640393542063512,0.7094017094017094,models/zone_3/trial_063.h5
64,64,0.15240529158017863,0.0028874111584334056,3,2,10,relu,adam,0.6787879133204587,0.27058072750478623,-0.03190810465858328,0.6780375388774869,0.3145182007658379,0.791959157626037,0.8635755391767456,0.4011299435028249,0.022598870056497175,0.8632797941204093,0.14430903613906287,0.7259887005649718,models/zone_3/trial_064.h5
32,32,0.4788242969437425,0.006480619790949749,1,2,29,tanh,rmsprop,0.6928203230275509,0.24903225806451612,0.05806451612903226,0.690382873459866,0.2921748865712096,0.8161290322580645,0.8516884021332909,0.37910447761194027,0.08656716417910448,0.8472775580731183,0.20412772281099667,0.7313432835820896,models/zone_3/trial_065.h5
32,64,0.3032963566371576,0.008794469288913297,1,2,20,tanh,rmsprop,0.6926721736998597,0.2283515073765234,0.12700449005772932,0.6809292178510661,0.28912768893895713,0.8428479794740218,0.9086150974691304,0.36627906976744184,0.19186046511627908,0.888127782064159,0.07453298472964276,0.7732558139534884,models/zone_3/trial_066.h5
64,16,0.2786189572172778,0.004848570441661686,2,3,24,tanh,rmsprop,0.6595501762613933,0.2483912483912484,0.032175032175032175,0.6587649067087368,0.3573283559353454,0.8075933075933076,0.8134892168199607,0.3735294117647059,0.03235294117647059,0.8128456145416451,0.2648401387674302,0.711764705882353,models/zone_3/trial_067.h5
96,32,0.382091152410001,0.008115974936623119,2,3,27,relu,rmsprop,0.6986216511649684,0.26627981947130885,0.026434558349451968,0.6981213544945722,0.27985772659413577,0.7975499677627337,0.8834112464006004,0.40059347181008903,0.09198813056379822,0.8786089085039144,0.1394547255179912,0.7240356083086054,models/zone_3/trial_068.h5
64,16,0.38897753102825705,0.00410568641126618,3,1,9,tanh,rmsprop,0.7075575984342481,0.24808673469387754,0.10012755102040816,0.7004371696509947,0.2547564614251948,0.8188775510204082,0.8881060715737716,0.37746478873239436,0.15211267605633802,0.8749823587645505,0.09285049373026455,0.7464788732394366,models/zone_3/trial_069.h5
32,32,0.4409365346263573,0.008594828419840984,2,2,27,tanh,adam,0.6528220739368525,0.2263056092843327,0.07027724049000644,0.6490283273388945,0.3711835631158834,0.8336557059961315,0.84740833734848,0.3560830860534125,0.142433234421365,0.8353524190064836,0.20816746606598435,0.7566765578635015,models/zone_3/trial_070.h5
32,32,0.4913350912882183,0.007606093233012711,3,1,21,relu,rmsprop,0.6754984829843357,0.2763496143958869,-0.011568123393316195,0.6753994218499864,0.3250995923449056,0.7776349614395887,0.8188735774587298,0.39067055393586003,0.0,0.8188735774587298,0.2495529089456262,0.6997084548104956,models/zone_3/trial_071.h5
32,32,0.2433853369201454,0.004312561010675446,1,3,20,relu,adam,0.7690284433182277,0.3450930083386786,-0.03848620910840282,0.7680648138932814,0.12376434385256485,0.7222578576010263,0.8875757419366634,0.4563953488372093,0.0029069767441860465,0.8875709814773279,0.11689591148497602,0.6395348837209303,models/zone_3/trial_072.h5
64,64,0.20159093576541692,0.002560713814509949,1,2,16,relu,adam,0.6453733166550101,0.23352527191298783,0.04286628278950736,0.6439481342857497,0.3817547368830386,0.8253358925143954,0.8576900278702358,0.3620689655172414,0.11494252873563218,0.8499531745901678,0.16730848319437674,0.764367816091954,models/zone_3/trial_073.h5
64,16,0.4997494262000717,0.008534821232015256,1,1,19,tanh,rmsprop,0.685471950463179,0.23141025641025642,0.09935897435897435,0.6782326953827332,0.30343185361030844,0.8333333333333334,0.886288466796681,0.3681159420289855,0.14782608695652175,0.8738733857899178,0.11730551359516628,0.7565217391304347,models/zone_3/trial_074.h5
64,32,0.10323918630459611,0.008652023302995688,3,1,26,tanh,rmsprop,0.6503483171280076,0.2308188265635074,0.05673758865248227,0.6478686438045395,0.3759401171013911,0.8252740167633784,0.8320502943378437,0.3727810650887574,0.10650887573964497,0.8252051573374765,0.2347095762900464,0.7307692307692307,models/zone_3/trial_075.h5
64,16,0.3546471512023568,0.0062127027196717385,3,3,28,relu,adam,0.6703149582981643,0.2569399612653325,0.015493867010974823,0.6701358693603231,0.33779429378704584,0.802453195610071,0.8880824715027744,0.37797619047619047,0.13988095238095238,0.8769970326925138,0.13249349662409038,0.7559523809523809,models/zone_3/trial_076.h5
64,32,0.3989923459753486,0.0017646443037386233,1,3,18,tanh,adam,0.6378013161621275,0.21460602178090968,0.0877642536835362,0.6317340854137238,0.39660315152931847,0.8424087123638693,0.8449099551845405,0.33815028901734107,0.15895953757225434,0.8298220880313787,0.19584854529715068,0.7774566473988439,models/zone_3/trial_077.h5
32,16,0.4440562387595287,0.0072449249536344264,2,3,18,relu,rmsprop,0.6933752452815364,0.2551282051282051,0.046153846153846156,0.6918374471322276,0.2872767942806703,0.8096153846153846,0.8850067763693412,0.38439306358381503,0.11271676300578035,0.8777994791278655,0.11771237156084147,0.7427745664739884,models/zone_3/trial_078.h5
96,32,0.14333844087969227,0.002345880803093716,1,3,24,tanh,adam,0.6314379038088856,0.23279742765273312,0.030868167202572346,0.6306829493653,0.410608917222373,0.819935691318328,0.8152949664709952,0.37058823529411766,0.06470588235294118,0.8127232192707851,0.26157276160639653,0.7294117647058823,models/zone_3/trial_079.h5
32,32,0.4983709499020118,0.001170043602443844,1,3,11,tanh,rmsprop,0.6920650848241465,0.23660714285714285,0.0975765306122449,0.6851517367024116,0.2870345255163329,0.8290816326530612,0.8664341955956323,0.3654390934844193,0.13314447592067988,0.8561429575890104,0.14068528385081758,0.7535410764872521,models/zone_3/trial_080.h5
32,32,0.34626088562046253,0.009391140126479416,2,1,29,tanh,adam,0.6275368142153973,0.22336991607488701,0.04260813428018076,0.6260886519405795,0.41961856208347403,0.8334409296320207,0.8195375470622296,0.35522388059701493,0.1044776119402985,0.8128506748770211,0.26308122482499685,0.755223880597015,models/zone_3/trial_081.h5
32,64,0.24693398339887218,0.009017945162122301,3,2,8,tanh,rmsprop,0.7189504424416622,0.26577437858508607,0.049075844486934354,0.7172735183839956,0.2301266444661717,0.8030592734225621,0.8611463486004369,0.37640449438202245,0.11235955056179775,0.8537847299556347,0.14578637388206228,0.7387640449438202,models/zone_3/trial_082.h5
96,64,0.48843732482599456,0.0005152793215221014,2,1,11,relu,adam,0.6885887271997324,0.2482450542437779,0.05169112954690491,0.6866458056033785,0.29458036450002434,0.8162093171665603,0.8953768573700579,0.38243626062322944,0.13314447592067988,0.8854220831025668,0.08231673709351472,0.7507082152974505,models/zone_3/trial_083.h5
32,16,0.2314238213728922,0.0014840662576150227,3,1,15,relu,adam,0.626454772977609,0.22215108834827144,0.05441741357234315,0.6240867949945138,0.4175488541143909,0.8329065300896287,0.844669786786885,0.35816618911174786,0.12893982808022922,0.8347703692904073,0.19110693275746538,0.7564469914040115,models/zone_3/trial_084.h5
96,16,0.15272129182475902,0.0035888403693731634,1,3,17,relu,adam,0.6655988033082909,0.24455825864276567,0.016645326504481434,0.665390637198171,0.34248581900025854,0.8169014084507042,0.8368322319545539,0.3659942363112392,0.10086455331412104,0.8307313201768567,0.20923362592842676,0.7521613832853026,models/zone_3/trial_085.h5
