batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
16,0.0002967872045563703,adam,2,20,64,4,128,2,0.2243984439578439,4,2,2.732747257580287,1.6617458279845956,-0.24454428754813864,2.721783544891135,0.7737121777158077,0.2811296534017972,3.6710685346430827,2.313953488372093,0.26744186046511625,3.66131384031982,0.6842276379622063,0.25290697674418605,models/regional_transformer/trial_021.h5
32,0.0002900079216886312,rmsprop,3,30,128,4,64,2,0.24500697572469082,4,4,2.9989224524633538,1.7640594699418228,-0.2734324499030381,2.9864310759213644,0.7289403602854471,0.3329023917259211,3.828274888609031,2.410179640718563,0.19461077844311378,3.8233251585064343,0.6623959474215445,0.25449101796407186,models/regional_transformer/trial_022.h5
16,0.00017660705848626763,adam,3,13,64,4,128,2,0.25426111405039153,8,2,3.100614574836411,2.135549872122762,-1.0421994884910486,2.9202107745635373,0.7077855299268123,0.1285166240409207,3.7137612728907055,2.544159544159544,-0.31054131054131057,3.700754907646557,0.6722567073737616,0.12535612535612536,models/regional_transformer/trial_023.h5
32,0.0002076441135220463,adam,2,14,128,4,128,1,0.2388857203246128,8,2,3.149412318824608,1.9021739130434783,-0.46994884910485935,3.1141525385229945,0.6985153581906516,0.2672634271099744,4.006779968289464,2.62,-0.04857142857142857,4.00648555851787,0.6191984472459198,0.19428571428571428,models/regional_transformer/trial_024.h5
16,0.00011678949243240004,rmsprop,1,21,64,2,128,2,0.23273526669417344,8,4,2.90963606456913,1.8202824133504494,-0.47753530166880614,2.870181538492194,0.7434691554853032,0.24582798459563543,3.6617158908503704,2.317784256559767,0.10787172011661808,3.6601266313209986,0.6867234651017308,0.22448979591836735,models/regional_transformer/trial_025.h5
16,0.0002508466408119052,adam,1,7,64,2,64,2,0.2669458844619911,4,4,3.0814845567991003,1.8721374045801527,-0.43702290076335876,3.0503373678987917,0.7103636713195943,0.26017811704834604,3.7386616638062566,2.3977591036414565,0.04481792717086835,3.738393022385243,0.6639062439862984,0.226890756302521,models/regional_transformer/trial_026.h5
32,0.00017933088830332546,adam,1,25,64,2,128,1,0.2796227216600212,4,4,3.0260558747343307,1.851994851994852,-0.3963963963963964,2.9999806755941125,0.7230042290750223,0.28185328185328185,3.626353882052344,2.365781710914454,0.12389380530973451,3.624236857999485,0.6951745070489012,0.20353982300884957,models/regional_transformer/trial_027.h5
32,0.00012110777412879972,rmsprop,3,21,64,4,64,2,0.2615912354053551,8,4,3.1000870706737182,1.987146529562982,-0.6928020565552699,3.0216825042004567,0.709036432456517,0.2159383033419023,4.034833748982007,2.641399416909621,-0.1749271137026239,4.031040050261951,0.6196268382535475,0.20116618075801748,models/regional_transformer/trial_028.h5
32,0.00010573999955401792,rmsprop,1,22,64,4,128,2,0.22796584880375861,8,2,2.93725871527122,1.895311496467566,-0.7096981374438022,2.8502310983752763,0.7386870330843716,0.22029543994861914,3.5226916874949756,2.3216374269005846,-0.2631578947368421,3.512848509056983,0.7106001309573846,0.20175438596491227,models/regional_transformer/trial_029.h5
16,0.00018088022573558562,adam,2,28,128,4,128,2,0.29966314639593317,8,4,2.832074356596296,1.5819354838709678,0.16516129032258065,2.8272543057654547,0.7579245398570695,0.4270967741935484,3.877975048422885,2.4077380952380953,0.6875,3.816547422237863,0.6527122192848744,0.3005952380952381,models/regional_transformer/trial_030.h5
